spc_id,gemrate_id,console_name,player_name,parallel,card_number,card_description,loose_price,graded_price,manual_only_price,bgs_10_price,sales_volume,spc_date,gem_rate_all_time,gem_rate_past_month,total_graded,total_gems,graded_past_month,graded_prior_month,momentum_30d,last_gem_date,last_graded_date,pct_psa_10,pct_psa_9,pct_psa_8,pct_psa_7,pct_psa_6,pct_psa_5,pct_psa_4,pct_psa_3,cardladder_all_graded_url,gemrate_url,psa_cert_url
8537788,d51cefa6402ea54c1a46d8260141e32c7a76b6d1,Basketball Cards 2024 Panini Prizm,Damian Lillard,Gold Prizm,90,Damian Lillard Gold Prizm 90,$94.50,$151.33,$413.37,$537.00,9,2025-02-19,0%,,5,0,0,2,-100%,,2026-01-26,0%,80%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=d51cefa6402ea54c1a46d8260141e32c7a76b6d1,https://www.gemrate.com/universal-search?gemrate_id=d51cefa6402ea54c1a46d8260141e32c7a76b6d1,https://www.psacard.com/cert/122746158/psa
8538091,6f67cce17c5dc0da6a7369b3584b1b7d0bdd5dd6,Basketball Cards 2024 Panini Prizm,Scoot Henderson,Red Choice,94,Scoot Henderson Red Choice 94,$8.00,,,,3,2025-02-19,0%,,5,0,0,0,,,2026-01-22,0%,60%,40%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=6f67cce17c5dc0da6a7369b3584b1b7d0bdd5dd6,https://www.gemrate.com/universal-search?gemrate_id=6f67cce17c5dc0da6a7369b3584b1b7d0bdd5dd6,https://www.psacard.com/cert/120073830/psa
8552220,744b44739524f600bc23321a9d94fe7cacbd980d,Basketball Cards 2024 Panini Prizm,Tyrese Maxey,Variation,96,Tyrese Maxey Variation 96,$15.00,$45.00,$91.10,$118.00,31,2025-02-19,60%,,5,3,0,2,-100%,2026-01-16,2026-01-22,60%,40%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=744b44739524f600bc23321a9d94fe7cacbd980d,https://www.gemrate.com/universal-search?gemrate_id=744b44739524f600bc23321a9d94fe7cacbd980d,https://www.psacard.com/cert/130643074/psa
8538499,4a856e1c86ed681ad1ccd3a0f796884714e07305,Basketball Cards 2024 Panini Prizm,Tyrese Haliburton,Red Choice,99,Tyrese Haliburton Red Choice 99,$15.72,$33.58,$94.24,$123.00,6,2025-02-19,60%,,5,3,0,0,,2025-09-25,2026-01-22,60%,40%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=4a856e1c86ed681ad1ccd3a0f796884714e07305,https://www.gemrate.com/universal-search?gemrate_id=4a856e1c86ed681ad1ccd3a0f796884714e07305,https://www.psacard.com/cert/121411419/psa
8538522,b4abd2913473eef7f147d6d0f5558d8d6586896b,Basketball Cards 2024 Panini Prizm,Tyrese Haliburton,Gold Prizm,99,Tyrese Haliburton Gold Prizm 99,$475.00,,,,3,2025-02-19,0%,,5,0,0,0,,,2026-01-22,0%,0%,60%,0%,40%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=b4abd2913473eef7f147d6d0f5558d8d6586896b,https://www.gemrate.com/universal-search?gemrate_id=b4abd2913473eef7f147d6d0f5558d8d6586896b,https://www.psacard.com/cert/119814277/psa
8538456,8294869f95e117b56b964e88726d2199d9c96937,Basketball Cards 2024 Panini Prizm,Tyrese Haliburton,Black White Prizm,99,Tyrese Haliburton Black White Prizm 99,$275.00,,,,1,2025-02-19,0%,,5,0,0,0,,,2026-01-22,0%,80%,20%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=8294869f95e117b56b964e88726d2199d9c96937,https://www.gemrate.com/universal-search?gemrate_id=8294869f95e117b56b964e88726d2199d9c96937,https://www.psacard.com/cert/132975916/psa
8531280,d831fd5801e5fa68ea92468e28f3e49182bd3011,Basketball Cards 2024 Panini Prizm,Zion Williamson,Glitter,10,Zion Williamson Glitter 10,$11.33,,,,5,2025-02-19,0%,,4,0,0,0,,,2026-01-22,0%,50%,0%,50%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=d831fd5801e5fa68ea92468e28f3e49182bd3011,https://www.gemrate.com/universal-search?gemrate_id=d831fd5801e5fa68ea92468e28f3e49182bd3011,https://www.psacard.com/cert/117601662/psa
8538580,29b44d9c75fc81ae0b2365171efab55af6942d49,Basketball Cards 2024 Panini Prizm,Anthony Edwards,Blue Seismic,100,Anthony Edwards Blue Seismic 100,$50.00,,,,5,2025-02-19,0%,0%,4,0,1,0,,,2026-02-02,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=29b44d9c75fc81ae0b2365171efab55af6942d49,https://www.gemrate.com/universal-search?gemrate_id=29b44d9c75fc81ae0b2365171efab55af6942d49,https://www.psacard.com/cert/138641036/psa
8538596,049e14e71f468a9ea0bfc75d88e6928668bd4172,Basketball Cards 2024 Panini Prizm,Anthony Edwards,Purple Pulsar,100,Anthony Edwards Purple Pulsar 100,$90.00,$144.72,$395.86,$515.00,7,2025-02-19,0%,,4,0,0,1,-100%,,2026-01-22,0%,25%,75%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=049e14e71f468a9ea0bfc75d88e6928668bd4172,https://www.gemrate.com/universal-search?gemrate_id=049e14e71f468a9ea0bfc75d88e6928668bd4172,https://www.psacard.com/cert/127510184/psa
8538606,5929a0ec88339c7031b9829261eedd4f9e2e16c8,Basketball Cards 2024 Panini Prizm,Anthony Edwards,Gold Shimmer Fotl,100,Anthony Edwards Gold Shimmer Fotl 100,,$706.00,,,0,2025-02-19,0%,,4,0,0,0,,,2026-01-22,0%,50%,25%,25%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=5929a0ec88339c7031b9829261eedd4f9e2e16c8,https://www.gemrate.com/universal-search?gemrate_id=5929a0ec88339c7031b9829261eedd4f9e2e16c8,https://www.psacard.com/cert/109717727/psa
8552222,3d9748c71634bc6137cc11dacd4a53c49544ccba,Basketball Cards 2024 Panini Prizm,Anthony Edwards,Variation,100,Anthony Edwards Variation 100,$9.25,$20.12,$57.48,$75.00,29,2025-02-19,50%,,4,2,0,1,-100%,2026-01-08,2026-01-22,50%,0%,25%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=3d9748c71634bc6137cc11dacd4a53c49544ccba,https://www.gemrate.com/universal-search?gemrate_id=3d9748c71634bc6137cc11dacd4a53c49544ccba,https://www.psacard.com/cert/120586736/psa
8538583,9c60cefafcc528b8cca2f5caaa848ce27e6b6042,Basketball Cards 2024 Panini Prizm,Anthony Edwards,Multi Wave,100,Anthony Edwards Multi Wave 100,$34.50,$63.16,$174.48,$227.00,13,2025-02-19,0%,,4,0,0,0,,,2026-01-22,0%,25%,75%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=9c60cefafcc528b8cca2f5caaa848ce27e6b6042,https://www.gemrate.com/universal-search?gemrate_id=9c60cefafcc528b8cca2f5caaa848ce27e6b6042,https://www.psacard.com/cert/115119131/psa
8538604,173d28714eda48d7ed2c53fb5f4e7c70dee7b944,Basketball Cards 2024 Panini Prizm,Anthony Edwards,Lotus Flower Prizm,100,Anthony Edwards Lotus Flower Prizm 100,,,,,0,2025-02-19,0%,0%,4,0,1,1,0%,,2026-02-24,0%,75%,0%,0%,25%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=173d28714eda48d7ed2c53fb5f4e7c70dee7b944,https://www.gemrate.com/universal-search?gemrate_id=173d28714eda48d7ed2c53fb5f4e7c70dee7b944,https://www.psacard.com/cert/140101288/psa
8538578,0bdcaed2db252b60d5ff3d1fff8a17d3f8bd0e91,Basketball Cards 2024 Panini Prizm,Anthony Edwards,Red Fast Break,100,Anthony Edwards Red Fast Break 100,$18.38,,,,5,2025-02-19,0%,,4,0,0,0,,,2026-01-22,0%,0%,100%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=0bdcaed2db252b60d5ff3d1fff8a17d3f8bd0e91,https://www.gemrate.com/universal-search?gemrate_id=0bdcaed2db252b60d5ff3d1fff8a17d3f8bd0e91,https://www.psacard.com/cert/133597545/psa
8538540,804f75abe69ae3ad04bb02566a7040cb7e852dac,Basketball Cards 2024 Panini Prizm,Anthony Edwards,Blue Yellow Green Choice,100,Anthony Edwards Blue Yellow Green Choice 100,$5.50,$20.11,$57.46,$75.00,28,2025-02-19,25%,,4,1,0,0,,2025-07-18,2026-01-22,25%,75%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=804f75abe69ae3ad04bb02566a7040cb7e852dac,https://www.gemrate.com/universal-search?gemrate_id=804f75abe69ae3ad04bb02566a7040cb7e852dac,https://www.psacard.com/cert/114469996/psa
8538971,725b2a2e6777bfa32b372f636a6cb84f75aed361,Basketball Cards 2024 Panini Prizm,Jayson Tatum,Pink Fast Break,103,Jayson Tatum Pink Fast Break 103,$12.50,,,,1,2025-02-19,0%,,4,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=725b2a2e6777bfa32b372f636a6cb84f75aed361,https://www.gemrate.com/universal-search?gemrate_id=725b2a2e6777bfa32b372f636a6cb84f75aed361,https://www.psacard.com/cert/128551409/psa
8538945,5b144c468045a827b0fcf668c6a0c84dc1f9c1ce,Basketball Cards 2024 Panini Prizm,Jayson Tatum,White Lazer,103,Jayson Tatum White Lazer 103,$9.95,$18.49,$70.37,$91.00,6,2025-02-19,50%,,4,2,0,1,-100%,2025-10-14,2026-01-28,50%,50%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=5b144c468045a827b0fcf668c6a0c84dc1f9c1ce,https://www.gemrate.com/universal-search?gemrate_id=5b144c468045a827b0fcf668c6a0c84dc1f9c1ce,https://www.psacard.com/cert/126823336/psa
8538965,f9181d051d2284568de7550ddcb4695b84e8addc,Basketball Cards 2024 Panini Prizm,Jayson Tatum,Dragon Year Prizm,103,Jayson Tatum Dragon Year Prizm 103,$29.99,,,,5,2025-02-19,0%,0%,4,0,3,0,,,2026-02-24,0%,75%,25%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=f9181d051d2284568de7550ddcb4695b84e8addc,https://www.gemrate.com/universal-search?gemrate_id=f9181d051d2284568de7550ddcb4695b84e8addc,https://www.psacard.com/cert/121127107/psa
8538947,1f7096332ca5a8aa783ee8cac3d44bb6d1e28b29,Basketball Cards 2024 Panini Prizm,Jayson Tatum,Skewed Prizm,103,Jayson Tatum Skewed Prizm 103,$7.91,$21.40,$60.94,$79.00,14,2025-02-19,0%,,4,0,0,0,,,2026-01-22,0%,75%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=1f7096332ca5a8aa783ee8cac3d44bb6d1e28b29,https://www.gemrate.com/universal-search?gemrate_id=1f7096332ca5a8aa783ee8cac3d44bb6d1e28b29,https://www.psacard.com/cert/119411617/psa
8538980,6e2bfcf48136a2b0c43e0659838a7588e6ffa576,Basketball Cards 2024 Panini Prizm,Jayson Tatum,White Ice,103,Jayson Tatum White Ice 103,,,,,0,2025-02-19,25%,,4,1,0,0,,2025-12-04,2026-01-22,25%,50%,25%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=6e2bfcf48136a2b0c43e0659838a7588e6ffa576,https://www.gemrate.com/universal-search?gemrate_id=6e2bfcf48136a2b0c43e0659838a7588e6ffa576,https://www.psacard.com/cert/128077508/psa
8538921,f1f51b5548d0e15c3be87adc3c87762356b9a8a8,Basketball Cards 2024 Panini Prizm,Jayson Tatum,Black White Prizm,103,Jayson Tatum Black White Prizm 103,$35.52,$41.00,,,3,2025-02-19,25%,,4,1,0,0,,2025-08-24,2026-01-22,25%,50%,25%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=f1f51b5548d0e15c3be87adc3c87762356b9a8a8,https://www.gemrate.com/universal-search?gemrate_id=f1f51b5548d0e15c3be87adc3c87762356b9a8a8,https://www.psacard.com/cert/122540964/psa
8538932,d96d17c4b2ed745420e9d92efdde5ec21541065f,Basketball Cards 2024 Panini Prizm,Jayson Tatum,Orange Ice,103,Jayson Tatum Orange Ice 103,$1.44,$12.59,$37.05,$48.00,33,2025-02-19,0%,,4,0,0,0,,,2026-01-22,0%,75%,25%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=d96d17c4b2ed745420e9d92efdde5ec21541065f,https://www.gemrate.com/universal-search?gemrate_id=d96d17c4b2ed745420e9d92efdde5ec21541065f,https://www.psacard.com/cert/125527395/psa
8538974,fab764b9db8729d5b2c0c72847205dbf44e60250,Basketball Cards 2024 Panini Prizm,Jayson Tatum,Jade Dragon Scale Prizm,103,Jayson Tatum Jade Dragon Scale Prizm 103,$85.50,$137.91,$377.16,$490.00,9,2025-02-19,25%,33%,4,1,3,1,200%,2026-02-24,2026-02-27,25%,75%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=fab764b9db8729d5b2c0c72847205dbf44e60250,https://www.gemrate.com/universal-search?gemrate_id=fab764b9db8729d5b2c0c72847205dbf44e60250,https://www.psacard.com/cert/138920547/psa
8538962,11a1a09122f1d0f1c344f64cd123db1666396260,Basketball Cards 2024 Panini Prizm,Jayson Tatum,Blue Seismic,103,Jayson Tatum Blue Seismic 103,$6.00,,,,1,2025-02-19,25%,,4,1,0,0,,2025-12-02,2026-01-22,25%,50%,25%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=11a1a09122f1d0f1c344f64cd123db1666396260,https://www.gemrate.com/universal-search?gemrate_id=11a1a09122f1d0f1c344f64cd123db1666396260,https://www.psacard.com/cert/135458999/psa
8539411,8dd6a96bf3e44ea14fcf8a40fb7f0737d3990bba,Basketball Cards 2024 Panini Prizm,Brandon Miller,Glitter,109,Brandon Miller Glitter 109,$55.00,,,,1,2025-02-19,0%,,4,0,0,0,,,2026-01-22,0%,25%,50%,25%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=8dd6a96bf3e44ea14fcf8a40fb7f0737d3990bba,https://www.gemrate.com/universal-search?gemrate_id=8dd6a96bf3e44ea14fcf8a40fb7f0737d3990bba,https://www.psacard.com/cert/111396649/psa
8539458,cd1852a38c51d052220735ae538f97d45348ff63,Basketball Cards 2024 Panini Prizm,Brandon Miller,Jade Dragon Scale Prizm,109,Brandon Miller Jade Dragon Scale Prizm 109,$21.50,$42.16,$117.25,$152.00,7,2025-02-19,0%,0%,4,0,2,0,,,2026-02-19,0%,75%,25%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=cd1852a38c51d052220735ae538f97d45348ff63,https://www.gemrate.com/universal-search?gemrate_id=cd1852a38c51d052220735ae538f97d45348ff63,https://www.psacard.com/cert/137951748/psa
8539440,2a25724d501ad40fd655954832ffd6c945d9cd6a,Basketball Cards 2024 Panini Prizm,Brandon Miller,Blue Ice,109,Brandon Miller Blue Ice 109,$2.75,$14.11,$20.63,$27.00,13,2025-02-19,25%,0%,4,1,1,0,,2025-06-10,2026-02-18,25%,75%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=2a25724d501ad40fd655954832ffd6c945d9cd6a,https://www.gemrate.com/universal-search?gemrate_id=2a25724d501ad40fd655954832ffd6c945d9cd6a,https://www.psacard.com/cert/112916012/psa
8539432,472b47dead62656358e95e9fa9a6bcdfcb5ac1f6,Basketball Cards 2024 Panini Prizm,Brandon Miller,Basketball Prizm,109,Brandon Miller Basketball Prizm 109,$1.20,$18.99,$34.43,$45.00,11,2025-02-19,0%,,4,0,0,0,,,2026-01-22,0%,75%,25%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=472b47dead62656358e95e9fa9a6bcdfcb5ac1f6,https://www.gemrate.com/universal-search?gemrate_id=472b47dead62656358e95e9fa9a6bcdfcb5ac1f6,https://www.psacard.com/cert/111396645/psa
8539407,cdc04d167543aa9be6780d7dd0ec2b4f18f58d8c,Basketball Cards 2024 Panini Prizm,Brandon Miller,China Variation,109,Brandon Miller China Variation 109,$3.06,,,,3,2025-02-19,25%,,4,1,0,0,,2025-09-03,2026-01-22,25%,50%,0%,0%,25%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=cdc04d167543aa9be6780d7dd0ec2b4f18f58d8c,https://www.gemrate.com/universal-search?gemrate_id=cdc04d167543aa9be6780d7dd0ec2b4f18f58d8c,https://www.psacard.com/cert/120547142/psa
8531419,a5eaf3c6f4a5c27e8967644c30735bed2a062326,Basketball Cards 2024 Panini Prizm,Obi Toppin,Cherry Blossom Choice,11,Obi Toppin Cherry Blossom Choice 11,$49.99,,,,3,2025-02-19,0%,,4,0,0,1,-100%,,2026-01-22,0%,75%,25%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=a5eaf3c6f4a5c27e8967644c30735bed2a062326,https://www.gemrate.com/universal-search?gemrate_id=a5eaf3c6f4a5c27e8967644c30735bed2a062326,https://www.psacard.com/cert/125763229/psa
8539582,51fbe9ed007de942001d49ff6e53866a0ec7739b,Basketball Cards 2024 Panini Prizm,Kyrie Irving,Silver Prizm,111,Kyrie Irving Silver Prizm 111,$1.03,$11.73,$34.70,$45.00,30,2025-02-19,0%,,4,0,0,1,-100%,,2026-01-30,0%,50%,25%,25%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=51fbe9ed007de942001d49ff6e53866a0ec7739b,https://www.gemrate.com/universal-search?gemrate_id=51fbe9ed007de942001d49ff6e53866a0ec7739b,https://www.psacard.com/cert/124549607/psa
8539609,a9ca3ca301bce862c3de902e8a7ffe514431ccbb,Basketball Cards 2024 Panini Prizm,Kyrie Irving,Dragon Year Prizm,111,Kyrie Irving Dragon Year Prizm 111,$7.00,,,,1,2025-02-19,25%,,4,1,0,0,,2025-08-16,2026-01-22,25%,50%,25%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=a9ca3ca301bce862c3de902e8a7ffe514431ccbb,https://www.gemrate.com/universal-search?gemrate_id=a9ca3ca301bce862c3de902e8a7ffe514431ccbb,https://www.psacard.com/cert/118983131/psa
8539596,3ad0dcfabc6ae20a35ea9dd0823cf60219c7a9cd,Basketball Cards 2024 Panini Prizm,Kyrie Irving,White Prizm,111,Kyrie Irving White Prizm 111,$2.85,$14.27,$41.60,$54.00,9,2025-02-19,25%,0%,4,1,1,2,-50%,2026-01-30,2026-02-12,25%,50%,25%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=3ad0dcfabc6ae20a35ea9dd0823cf60219c7a9cd,https://www.gemrate.com/universal-search?gemrate_id=3ad0dcfabc6ae20a35ea9dd0823cf60219c7a9cd,https://www.psacard.com/cert/116071790/psa
8539570,448bf95ecc1b07fbbc60bba0066c78a2deb66ec8,Basketball Cards 2024 Panini Prizm,Kyrie Irving,Glitter,111,Kyrie Irving Glitter 111,$20.00,$51.09,$141.56,$184.00,10,2025-02-19,50%,0%,4,2,1,0,,2025-09-25,2026-02-25,50%,50%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=448bf95ecc1b07fbbc60bba0066c78a2deb66ec8,https://www.gemrate.com/universal-search?gemrate_id=448bf95ecc1b07fbbc60bba0066c78a2deb66ec8,https://www.psacard.com/cert/125365931/psa
8539632,53368d4ba52deb44fbed29e99c72d20619162e7a,Basketball Cards 2024 Panini Prizm,Kyrie Irving,Gold Shimmer Fotl,111,Kyrie Irving Gold Shimmer Fotl 111,,$125.89,,,0,2025-02-19,0%,,4,0,0,0,,,2026-01-22,0%,50%,50%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=53368d4ba52deb44fbed29e99c72d20619162e7a,https://www.gemrate.com/universal-search?gemrate_id=53368d4ba52deb44fbed29e99c72d20619162e7a,https://www.psacard.com/cert/116636765/psa
8539708,e9b4c7d1e03ed827e602c9b3f2b99ca423812f6a,Basketball Cards 2024 Panini Prizm,Josh Giddey,Cherry Blossom Choice,112,Josh Giddey Cherry Blossom Choice 112,$150.35,,,,4,2025-02-19,0%,,4,0,0,1,-100%,,2026-01-30,0%,75%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=e9b4c7d1e03ed827e602c9b3f2b99ca423812f6a,https://www.gemrate.com/universal-search?gemrate_id=e9b4c7d1e03ed827e602c9b3f2b99ca423812f6a,https://www.psacard.com/cert/144143386/psa
8539760,58dde82037a336ee82c8f3d8e5c79fa559b10341,Basketball Cards 2024 Panini Prizm,Shai Gilgeous-Alexander,Blue Sparkle,113,Shai Gilgeous-Alexander Blue Sparkle 113,$29.25,$53.74,$148.61,$193.00,6,2025-02-19,0%,0%,4,0,2,0,,,2026-02-24,0%,75%,0%,0%,25%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=58dde82037a336ee82c8f3d8e5c79fa559b10341,https://www.gemrate.com/universal-search?gemrate_id=58dde82037a336ee82c8f3d8e5c79fa559b10341,https://www.psacard.com/cert/130660695/psa
8539750,e905c6f922787acaed7fccbf4835cb2e31343014,Basketball Cards 2024 Panini Prizm,Shai Gilgeous-Alexander,Skewed Prizm,113,Shai Gilgeous-Alexander Skewed Prizm 113,$12.10,$18.50,$79.13,$103.00,24,2025-02-19,0%,,4,0,0,0,,,2026-01-22,0%,75%,0%,25%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=e905c6f922787acaed7fccbf4835cb2e31343014,https://www.gemrate.com/universal-search?gemrate_id=e905c6f922787acaed7fccbf4835cb2e31343014,https://www.psacard.com/cert/119244846/psa
8539786,1a8b27c6fdffb4151cf666247a65fffa17a31f4b,Basketball Cards 2024 Panini Prizm,Shai Gilgeous-Alexander,Mojo Prizm,113,Shai Gilgeous-Alexander Mojo Prizm 113,$110.00,$174.83,$478.26,$622.00,6,2025-02-19,0%,,4,0,0,0,,,2026-01-22,0%,50%,25%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=1a8b27c6fdffb4151cf666247a65fffa17a31f4b,https://www.gemrate.com/universal-search?gemrate_id=1a8b27c6fdffb4151cf666247a65fffa17a31f4b,https://www.psacard.com/cert/132087891/psa
8539742,ff832049d89a3f956eeb74d598e7be087dbe4728,Basketball Cards 2024 Panini Prizm,Shai Gilgeous-Alexander,Ruby Wave,113,Shai Gilgeous-Alexander Ruby Wave 113,$3.53,$20.00,$43.23,$56.00,41,2025-02-19,0%,0%,4,0,1,0,,,2026-02-10,0%,75%,25%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=ff832049d89a3f956eeb74d598e7be087dbe4728,https://www.gemrate.com/universal-search?gemrate_id=ff832049d89a3f956eeb74d598e7be087dbe4728,https://www.psacard.com/cert/113141047/psa
8539778,d3a83b8eba8a7c4348cf290178e05014399f649d,Basketball Cards 2024 Panini Prizm,Shai Gilgeous-Alexander,Jade Dragon Scale Prizm,113,Shai Gilgeous-Alexander Jade Dragon Scale Prizm 113,$150.00,$324.99,$640.81,$833.00,7,2025-02-19,0%,0%,4,0,1,1,0%,,2026-02-05,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=d3a83b8eba8a7c4348cf290178e05014399f649d,https://www.gemrate.com/universal-search?gemrate_id=d3a83b8eba8a7c4348cf290178e05014399f649d,https://www.psacard.com/cert/140343277/psa
8539740,94fc2d9370dd655a7f931e0db872b7dca464e7e8,Basketball Cards 2024 Panini Prizm,Shai Gilgeous-Alexander,Red Sparkle,113,Shai Gilgeous-Alexander Red Sparkle 113,$15.00,$32.48,$91.15,$119.00,26,2025-02-19,75%,50%,4,3,2,0,,2026-02-11,2026-02-11,75%,0%,25%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=94fc2d9370dd655a7f931e0db872b7dca464e7e8,https://www.gemrate.com/universal-search?gemrate_id=94fc2d9370dd655a7f931e0db872b7dca464e7e8,https://www.psacard.com/cert/130428420/psa
8539765,736c9f8ff0ac2ca33555e176ce45b1c875d90f82,Basketball Cards 2024 Panini Prizm,Shai Gilgeous-Alexander,Blue Pulsar,113,Shai Gilgeous-Alexander Blue Pulsar 113,$24.44,$41.72,$124.99,$162.00,11,2025-02-19,50%,,4,2,0,2,-100%,2026-01-30,2026-01-30,50%,25%,25%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=736c9f8ff0ac2ca33555e176ce45b1c875d90f82,https://www.gemrate.com/universal-search?gemrate_id=736c9f8ff0ac2ca33555e176ce45b1c875d90f82,https://www.psacard.com/cert/138773411/psa
8539733,d2e48520dfde1ec16995b554321723063179603a,Basketball Cards 2024 Panini Prizm,Shai Gilgeous-Alexander,Fast Break,113,Shai Gilgeous-Alexander Fast Break 113,$9.99,$15.00,$70.52,$92.00,21,2025-02-19,0%,,4,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=d2e48520dfde1ec16995b554321723063179603a,https://www.gemrate.com/universal-search?gemrate_id=9366f855c0be2157c9dc0b023f140be68b56cc5c,https://www.psacard.com/cert/133900851/psa
8539746,4622a99655b8bdfd6fc2c78a25d46be6daf1ee76,Basketball Cards 2024 Panini Prizm,Shai Gilgeous-Alexander,White Tiger Stripe,113,Shai Gilgeous-Alexander White Tiger Stripe 113,,,,,0,2025-02-19,0%,,4,0,0,0,,,2026-01-22,0%,25%,75%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=4622a99655b8bdfd6fc2c78a25d46be6daf1ee76,https://www.gemrate.com/universal-search?gemrate_id=4622a99655b8bdfd6fc2c78a25d46be6daf1ee76,https://www.psacard.com/cert/130859464/psa
8539752,5845bb003d8b690306a936f167592b19fd8c44f8,Basketball Cards 2024 Panini Prizm,Shai Gilgeous-Alexander,Basketball Prizm,113,Shai Gilgeous-Alexander Basketball Prizm 113,$2.51,$15.04,$43.68,$57.00,36,2025-02-19,25%,0%,4,1,1,1,0%,2026-01-01,2026-02-16,25%,50%,25%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=5845bb003d8b690306a936f167592b19fd8c44f8,https://www.gemrate.com/universal-search?gemrate_id=5845bb003d8b690306a936f167592b19fd8c44f8,https://www.psacard.com/cert/116009863/psa
8539872,1b86cadaab5bce48a9b54db9cdaff9d078dae2b1,Basketball Cards 2024 Panini Prizm,Kristaps Porzingis,Cherry Blossom Choice,114,Kristaps Porzingis Cherry Blossom Choice 114,$117.75,,,,2,2025-02-19,0%,,4,0,0,0,,,2026-01-22,0%,75%,25%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=1b86cadaab5bce48a9b54db9cdaff9d078dae2b1,https://www.gemrate.com/universal-search?gemrate_id=1b86cadaab5bce48a9b54db9cdaff9d078dae2b1,https://www.psacard.com/cert/126734935/psa
8540192,41a74620b2157830b9f40219d7dd32f03fef1793,Basketball Cards 2024 Panini Prizm,Amen Thompson,Tiger Stripes Choice,118,Amen Thompson Tiger Stripes Choice 118,$90.00,,,,1,2025-02-19,0%,,4,0,0,0,,,2026-01-22,0%,25%,25%,0%,50%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=41a74620b2157830b9f40219d7dd32f03fef1793,https://www.gemrate.com/universal-search?gemrate_id=41a74620b2157830b9f40219d7dd32f03fef1793,https://www.psacard.com/cert/117808033/psa
